_id,author_name,cover_type,name,num_page,price,provider,publisher,release_year,size,url,weight
629cf7ab56a95be487d00bc4,Nhiều tác giả,Bìa mềm,Combo Tư duy tích cực tạo thành công + Tư duy đột phá,500,336.000,FIRST NEWS,NXB Tổng Hợp TPHCM,2020,25x20x7 (cm),https://book365.vn/sach/1110888_combo-tu-duy-tich-cuc-tao.html,800 (g)
629cf7ab56a95be487d00bcd,Nguyễn Thị Kiều Anh,Bìa mềm,Người chiến sỹ công an nhân dân từ cuộc đời tới trang sách,304,125.000,Nhà xuất bản Công An Nhân Dân,Công an nhân dân,2021, (cm),https://book365.vn/sach/1156204_nguoi-chien-sy-cong-an.html,304 (g)
629cf7ab56a95be487d00bd2,Đỗ Hoàng Linh,Bìa mềm,"Chủ tịch Hồ Chí Minh - Sự nghiệp vĩ đại, cuộc đời quang vinh",248,530.000,Nhà xuất bản Công An Nhân Dân,Công an nhân dân,2020, (cm),https://book365.vn/sach/441762_chu-tich-ho-chi-minh-su.html,300 (g)
629cf7ab56a95be487d00bd5,Nguyễn Xuân Trường,Bìa mềm,"Hệ thống các văn bản của Đảng và Nhà Nước về công tác phòng, chống tham nhũng, tiêu cực",1024,380.000,Nhà xuất bản Công An Nhân Dân,Công an nhân dân,2021, (cm),https://book365.vn/sach/1161778_he-thong-cac-van-ban-cua.html,1830 (g)
629cf7ab56a95be487d00bd9,Tonton House,Bìa mềm,TonTon Friends - Hội chân ngắn siêu lầy,164,99.000,NXB Kim Đồng,Kim Đồng,2020,14.5x22 cm (cm),https://book365.vn/sach/20476_tonton-friends-hoi-chan-ngan.html,295 (g)
629cf7ab56a95be487d00bde,Lư Tư Hạo,Bìa mềm,Dám mơ lớn! Đừng hoài phí tuổi trẻ,328,89.000,Wiselands,Phụ nữ Việt Nam,2019, (cm),https://book365.vn/sach/1208152_dam-mo-lon-dung-hoai-phi.html,400 (g)
629cf7ab56a95be487d00c16,Dương Huy Hùng,Bìa mềm,Hành Trình 28 Ngày Trở Thành Môi Giới Bất Động Sản Chuyên Nghiệp,283,199.000,CTCP Phát Hành Sách FAHASA,NXB Hồng Đức,2020, (cm),https://book365.vn/sach/892164_hanh-trinh-28-ngay-tro-thanh.html,297 (g)
629cf7ab56a95be487d00c31,"Hoa Văn Ngũ, Vũ Liêm Chính, Phạm Quang Dũng",Bìa mềm,Thang máy và thang cuốn,420,186.000,NXB Khoa học và Kỹ thuật,Khoa học và Kỹ thuật,2018,19x27 (cm),https://book365.vn/sach/17617_thang-may-va-thang-cuon.html,1000 (g)
629cf7ab56a95be487d00c32,"Nguyễn Lân Dũng, Bùi Thị Việt Hà, Nguyễn Đình Quyến, Phạm Văn Ty, Phạm Thành Hổ, Lê Văn Hiệp, Chung Chí Thành, Lê Thị Hòa",Bìa mềm,"Vi sinh vật học phần 2, Sinh lý học, sinh hóa học, di truyền học, miễn dịch học và sinh thái học vi sinh vật",720,225.000,NXB Khoa học và Kỹ thuật,Khoa học và Kỹ thuật,2019,19x27 (cm),https://book365.vn/sach/17628_vi-sinh-vat-hoc-phan-2-sinh.html,2000 (g)
629cf7ab56a95be487d00c51,Vũ Anh Dũng - Đặng Xuân Minh,Bìa mềm,In search of synergy,320,350.000,NXB Khoa học và Kỹ thuật,Khoa học và Kỹ thuật,2013, (cm),https://book365.vn/sach/841038_in-search-of-synergy.html,500 (g)
629cf7ab56a95be487d00c67,TS. Ngô Mạnh Long,Bìa mềm,Hóa Học Và Kỹ Thuật Sản Xuất Polyme,160,89.000,NXB Khoa học và Kỹ thuật,Nhà xuất bản Khoa học và Kỹ thuật,2016,27x19x1 (cm),https://book365.vn/sach/1026991_hoa-hoc-va-ky-thuat-san.html,350 (g)
629cf7ab56a95be487d00c6f,Lưu Bá Thuận,Bìa mềm,Sổ Tay Máy Làm Đất Và Làm Đường Thi Công Gia Cố Móng,518,298.000,NXB Khoa học và Kỹ thuật,Nhà xuất bản Khoa học và Kỹ thuật,2014,27x19x5 (cm),https://book365.vn/sach/1027175_so-tay-may-lam-dat-va-lam.html,1000 (g)
629cf7ab56a95be487d00c73,"GS.TS. Nguyễn Trọng Uyển, PGS.TS. Đặng Thị Thanh Lê",Bìa mềm,Hóa Học Vô Cơ Phần 1 Các Nguyên Tố s và p,366,118.000,NXB Khoa học và Kỹ thuật,Nhà xuất bản Khoa học và Kỹ thuật,2017,27x19x4 (cm),https://book365.vn/sach/1026983_hoa-hoc-vo-co-phan-1-cac.html,1000 (g)
629cf7ab56a95be487d00cb8,Nhiều tác giả,Bìa cứng,SÁCH ĐỎ VIỆT NAM- PHẦN II THỰC VẬT,610,230.000,Nhà xuất bản Khoa học tự nhiên và Công nghệ,Khoa học tự nhiên và Công nghệ,2007,19*27 (cm),https://book365.vn/sach/8878_sach-do-viet-nam-phan.html,1500 (g)
629cf7ab56a95be487d00cbc,Cao Chi,Bìa mềm,Những Vấn Đề Mới Trong Vật Lý ngày nay,432,125.000,Nhà xuất bản Tri thức,Tri thức,2018, (cm),https://book365.vn/sach/482817_nhung-van-de-moi-trong.html,600 (g)
629cf7ab56a95be487d00cbe,Lê Hồng Tuân,Bìa mềm,Nhọ - Lê Hồng Tuân,155,75.000,Nhà xuất bản Văn học,Văn học,2017,"14,5x20,5 (cm)",https://book365.vn/sach/29346_nho-le-hong-tuan.html,200 (g)
629cf7ab56a95be487d00b1c,Nhiều tác giả,Bìa mềm,Bác Hồ kính yêu,136,65.000,NXB Kim Đồng,Kim Đồng,2020,16x22.5 cm (cm),https://book365.vn/sach/20569_bac-ho-kinh-yeu.html,220 (g)
629cf7ab56a95be487d00af8,NXB TNMT &amp; BĐVN,Bìa mềm,Tập bản đồ Hành chính Việt Nam 64 tỉnh (khổ A2 ),120,850.000,Nhà xuất bản Tài nguyên - Môi trường và Bản đồ Việt Nam,Tài nguyên Môi trường &amp; Bản đồ Việt Nam,2007, (cm),https://book365.vn/sach/446914_tap-ban-do-hanh-chinh.html,4000 (g)
629cf7ab56a95be487d00b05,Chu Văn Biên,Bìa mềm,Phân tích hướng giải cực nhanh bộ đề LT quốc gia Lý quyển 1,560,199.000,Công ty TNHH MTV Dịch Vụ Văn Hoá Khang Việt,ĐHQGHN,2019,16x24 (cm),https://book365.vn/sach/132445_phan-tich-huong-giai-cuc.html,550 (g)
629cf7ab56a95be487d00b21,Nguyên Phong,Bìa mềm,Combo Khổ Nhỏ Muôn Kiếp Nhân Sinh 1 + Muôn Kiếp Nhân Sinh 2 + Hành Trình Về Phương Đông,500,324.000,FIRST NEWS,NXB Tổng Hợp TPHCM,2021,25x30x6 (cm),https://book365.vn/sach/1109797_combo-kho-nho-muon-kiep.html,900 (g)
629cf7ab56a95be487d00b3e,Lê Hà Lộc,Bìa mềm,Những Liệu Pháp Giảm Đau Kì Lạ,144,42.000,Công ty Văn Hóa Hương Trang,Đà Nẵng,2020,14.5 x 20.5 (cm),https://book365.vn/sach/28631_nhung-lieu-phap-giam-dau.html,0.2 (g)
629cf7ab56a95be487d00b51,Maxim Gorki,Bìa mềm,Người mẹ,402,98.000,Nhà xuất bản Văn học,Văn học,2017,"14,5x20,5 (cm)",https://book365.vn/sach/29343_nguoi-me.html,350 (g)
629cf7ab56a95be487d00b5c,Nguyễn Hiến Lê,Bìa mềm,Đắc nhân tâm - Bí quyết để thành công,452,90.000,MCBooks,NXB Hồng Đức,2019,20x14x2 (cm),https://book365.vn/sach/1182760_dac-nhan-tam-bi-quyet.html,500 (g)
629cf7ab56a95be487d00b84,TS Kevin Leman,Bìa mềm,Bí Ẩn Thứ Tự Sinh,480,208.000,Liên Việt Books,Hồng Đức,2019,21x13.5x1 (cm),https://book365.vn/sach/1149217_bi-an-thu-tu-sinh.html,300 (g)
629cf7ab56a95be487d00ba1,Nguyễn Sinh Thủy,Bìa mềm,Danh Tướng Thời Đại Hồ Chí Minh Quê Hà Nội,260,65.000,Savina,Thanh Niên,2013, (cm),https://book365.vn/sach/1208375_danh-tuong-thoi-dai-ho.html,300 (g)
629cf7ab56a95be487d00ba7,Lê Sơn Tùng,Bìa mềm,Khám Phá Kỳ Diệu Về Thế Giới Động Vật,190,47.000,Savina,Thời Đại,2013, (cm),https://book365.vn/sach/1208363_kham-pha-ky-dieu-ve-the.html,300 (g)
629cf7ab56a95be487d00ba9,OSHO,Bìa mềm,OSHO Trưởng Thành - Chạm Tới Bầu Trời Nội Tâm Của Bạn,3668,168.000,FIRST NEWS,NXB Dân Trí,2022,25x20x5 (cm),https://book365.vn/sach/1208359_osho-truong-thanh-cham.html,500 (g)
629cf7ab56a95be487d00bb1,Micheal E.Goldberg,Bìa mềm,Vươn ra khỏi thung lũng silicon một khóa học trực tuyến đã hỗ trợ các doanh nhân khởi nghiệp toàn cầu,204,128.000,NXB Khoa học và Kỹ thuật,Khoa học và Kỹ thuật,2019,16x24 (cm),https://book365.vn/sach/17636_vuon-ra-khoi-thung-lung-silicon.html,500 (g)
629cf7ab56a95be487d00bc6,Nguyễn Anh Tuấn,Bìa mềm,"Ứng phó hiểm họa bệnh dịch truyền nhiễm nguy hiểm, trách nhiệm của nhà nước, cộng đồng xã hội và cá nhân",256,90.000,Nhà xuất bản Công An Nhân Dân,Công an nhân dân,2021, (cm),https://book365.vn/sach/1156201_ung-pho-hiem-hoa-benh.html,220 (g)
629cf7ab56a95be487d00bcb,TS. Nguyễn Anh Tuấn - TS Trần Thị Lâm Thi,Bìa mềm,Một số vấn đề cơ bản của luật an ninh mạng,368,170.000,Nhà xuất bản Công An Nhân Dân,Công an nhân dân,2020, (cm),https://book365.vn/sach/422554_mot-so-van-de-co-ban.html,460 (g)
629cf7ab56a95be487d00bd6,GS.TS Nguyễn Minh Đức,Bìa mềm,"Cẩm nang pháp luật về phòng, chống ma túy học đường",312,112.000,Nhà xuất bản Công An Nhân Dân,Công an nhân dân,2020, (cm),https://book365.vn/sach/422550_cam-nang-phap-luat-ve-phong.html,300 (g)
629cf7ab56a95be487d00bdf,ở đây zui nè,Bìa mềm,Vui vẻ không quạu nha,280,69.000,Wiselands,Phụ Nữ,2020, (cm),https://book365.vn/sach/1208150_vui-ve-khong-quau-nha.html,350 (g)
629cf7ab56a95be487d00bf1,Molière,Bìa mềm,Lão hà tiện,180,40.000,NXB Kim Đồng,Kim Đồng,2020, (cm),https://book365.vn/sach/232222_lao-ha-tien.html,200 (g)
629cf7ab56a95be487d00bf6,Viện Phương Đông,Bìa mềm,Cuộc chiến của tôi với CIA,392,149.000,Nhà xuất bản Công An Nhân Dân,Công An Nhân Dân,2019,"14,5 x 20,5 (cm)",https://book365.vn/sach/83474_cuoc-chien-cua-toi-voi.html,400 (g)
629cf7ab56a95be487d00bf9,"Sơn Tùng, Lê Lam",Bìa mềm,Từ làng Sen,,26.000,NXB Kim Đồng,Kim Đồng,2020, (cm),https://book365.vn/sach/1146074_tu-lang-sen.html,145 (g)
629cf7ab56a95be487d00c24,PGS TS Võ Nguyễn Quốc Bảo - PGS TS Lê Hải Châu ( Đồng chủ biên),Bìa mềm,Mô Phỏng Hệ Thống Truyền Thông,,100.000,NXB Khoa học và Kỹ thuật,Nhà xuất bản Khoa học và Kỹ thuật,2021,19x26x2 (cm),https://book365.vn/sach/1098798_mo-phong-he-thong-truyen.html,300 (g)
629cf7ab56a95be487d00c2d,Nguyễn Hoàng Nghị,Bìa mềm,Cơ sở từ học và các vật liều từ tiên tiến,428,116.000,NXB Khoa học và Kỹ thuật,Khoa học và Kỹ thuật,2012,16x24 (cm),https://book365.vn/sach/17623_co-so-tu-hoc-va-cac-vat.html,1100 (g)
629cf7ab56a95be487d00c34,"Nguyễn Thị Hiền, Lê Thị Lan Chi, Từ Việt Phú, Lương Hồng Nga",Bìa mềm,Tiếng anh chuyên ngành công nghệ sinh học,288,125.000,NXB Khoa học và Kỹ thuật,Khoa học và Kỹ thuật,2019,19x27 (cm),https://book365.vn/sach/17619_tieng-anh-chuyen-nganh-cong.html,800 (g)
629cf7ab56a95be487d00c3b,Bùi Quốc Khánh - Đoàn Quang Vinh - Phạm Quang Đăng - Nguyễn Quang Địch,Bìa mềm,Điều Khiển Truyền Động Điện Trong Công Nghiệp,,135.000,NXB Khoa học và Kỹ thuật,Khoa học và Kỹ thuật,2020, (cm),https://book365.vn/sach/418185_dieu-khien-truyen-dong.html,0 (g)
629cf7ab56a95be487d00c3d,Phan Xuân Dũng,Bìa cứng,Công nghệ và chuyển giao công nghệ,404,192.000,NXB Khoa học và Kỹ thuật,Khoa học và Kỹ thuật,2017,16x24 (cm),https://book365.vn/sach/17633_cong-nghe-va-chuyen-giao.html,1500 (g)
629cf7ab56a95be487d00c49,Trần Văn Hiếu,Bìa mềm,Thiết Kế Hệ Thống HMI/SCADA Với Tia Portal,,308.000,NXB Khoa học và Kỹ thuật,Khoa học và Kỹ thuật,2019, (cm),https://book365.vn/sach/418181_thiet-ke-he-thong-hmiscada.html,396 (g)
629cf7ab56a95be487d00c4a,PGS. Nguyễn Đức Vận,Bìa mềm,Câu Hỏi Và Bài Tập Hóa Học Vô Cơ Phần Phi Kim,116,68.000,NXB Khoa học và Kỹ thuật,Nhà xuất bản Khoa học và Kỹ Thuật,2013,16x24x1 (cm),https://book365.vn/sach/1026671_cau-hoi-va-bai-tap-hoa.html,150 (g)
629cf7ab56a95be487d00c6c,Ths.Lê Thanh Hải ( Chủ biên ); Ths. Huỳnh Quang Phước; Ths. Trần Thị Ngọc Mai: CNKH. Mai Thị Thùy Nga; KS. Hoàng Phú Thái,Bìa mềm,Ôn Tập Và Kiểm Tra Vi Sinh Vật Học,216,48.000,NXB Khoa học và Kỹ thuật,Nhà xuất bản Khoa học và Kỹ thuật,2009,19x27x1 (cm),https://book365.vn/sach/1026998_on-tap-va-kiem-tra-vi-sinh.html,100 (g)
629cf7ab56a95be487d00c7b,Lều Thọ Trình ( Chủ biên ); Đỗ Văn Bình,Bìa mềm,Ổn Định Công Trình,292,70.000,NXB Khoa học và Kỹ thuật,Nhà xuất bản Khoa học và Kỹ thuật,2008,16x24x1 (cm),https://book365.vn/sach/1027144_on-dinh-cong-trinh.html,100 (g)
629cf7ab56a95be487d00c86,PGS.TS. Hoàng Đình Tuấn,Bìa mềm,Mô Hình Phân Tích Và Định Giá Tài Sản Tài Chính,252,67.000,NXB Khoa học và Kỹ thuật,Nhà xuất bản Khoa học và Kỹ thuật,2011, (cm),https://book365.vn/sach/1027271_mo-hinh-phan-tich-va-dinh.html,50 (g)
629cf7ab56a95be487d00c92,Trần Quang Khánh,Bìa mềm,Giáo Trình Cơ Sở Matlab Ứng dụng,292,135.000,NXB Khoa học và Kỹ thuật,Nhà xuất bản Khoa học và Kỹ thuật,2013, (cm),https://book365.vn/sach/1029800_giao-trinh-co-so-matlab-ung.html,150 (g)
629cf7ab56a95be487d00c9e,TS. Nguyễn Huy Phương ( Chủ biên ); TS Đỗ Trọng Hiếu,Bìa mềm,Lập Trình PLC Với RSLogix 5000,,171.000,NXB Khoa học và Kỹ thuật,Nhà xuất bản Khoa học và Kỹ thuật,2019, (cm),https://book365.vn/sach/1030016_lap-trinh-plc-voi-rslogix.html,300 (g)
629cf7ab56a95be487d00c9f,GS.TSKH. Phan Anh ( Chủ biên); Trân Thị Thúy Quỳnh; Nguyễn Khang Cường,Bìa mềm,Lý Thuyết Về Kỹ Thuật Vi Ba,,118.000,NXB Khoa học và Kỹ thuật,Nhà xuất bản Khoa học và Kỹ thuật,2012, (cm),https://book365.vn/sach/1047949_ly-thuyet-ve-ky-thuat.html,300 (g)
629cf7ab56a95be487d00ca1,TS. Hồ Văn Sung,Bìa mềm,Bài Tập Xử Lý Số Tín Hiệu Phương Pháp Truyền Thống Matlab 559,,180.000,NXB Khoa học và Kỹ thuật,Nhà xuất bản Khoa học và Kỹ thuật,2012, (cm),https://book365.vn/sach/1030053_bai-tap-xu-ly-so-tin-hieu.html,200 (g)
629cf7ab56a95be487d00ca9,Nguyễn Quốc Bảo Trần Nhất Dũng,Bìa mềm,Phương Pháp Phần Tử Hữu Hạn Lý Thuyết Và Lập Trinh,,135.000,NXB Khoa học và Kỹ thuật,Nhà xuất bản Khoa học và Kỹ thuật,2012, (cm),https://book365.vn/sach/1047025_phuong-phap-phan-tu-huu.html,100 (g)
629cf7ab56a95be487d00cde,Jenny Jacpby/ Vicky Barker,Bìa mềm,Sách - Stem Quanh Em - Khí Tượng Học Siêu Bất Ngờ,33,59.000,Nhà sách Alpha Books,NXB Dân Trí,2020,25x22x1 (cm),https://book365.vn/sach/1076363_sach-stem-quanh-em-khi-tuong.html,200 (g)
629cf7ab56a95be487d00afa,NXB TNMT &amp; BĐVN,Bìa mềm,Bản đồ Giao thông Việt Nam phần đất liền (4 mảnh ),1,2.500.000,Nhà xuất bản Tài nguyên - Môi trường và Bản đồ Việt Nam,Tài nguyên Môi trường &amp; Bản đồ Việt Nam,2017, (cm),https://book365.vn/sach/446910_ban-do-giao-thong-viet.html,1000 (g)
629cf7ab56a95be487d00afe,Xuân Sách,Bìa mềm,Đội thiếu niên du kích Đình Bảng,316,65.000,NXB Kim Đồng,Kim Đồng,2021, (cm),https://book365.vn/sach/1074495_doi-thieu-nien-du-kich-dinh.html,300 (g)
629cf7ab56a95be487d00b10,Lê Đình Hưng,Bìa mềm,Kỹ Thuật vết dầu loang chinh phục lý thuyết Sinh học,528,159.000,Công ty TNHH MTV Dịch Vụ Văn Hoá Khang Việt,ĐHSPTP,2019,16x24 (cm),https://book365.vn/sach/132409_ky-thuat-vet-dau-loang.html,550 (g)
629cf7ab56a95be487d00b17,Antoine de Saint -Exupéry,Bìa mềm,Hoàng tử bé,,35.000,NXB Kim Đồng,Kim Đồng,2022, (cm),https://book365.vn/sach/1145940_hoang-tu-be.html,115 (g)
629cf7ab56a95be487d00b2b,Thu Hương,Bìa mềm,Cùng con trưởng thành -Đừng bỏ lỡ thời kỳ mẫn cảm của con,172,80.000,Liên Việt Books,Văn học,2020,16x24 (cm),https://book365.vn/sach/19181_cung-con-truong-thanh-dung.html,250 (g)
629cf7ab56a95be487d00b34,"• Lời: Vân Trang - Điển Dũng
Minh họa: Điển Dũng - Hồng Lam",Bìa mềm,Truyện cổ tích thế giới song ngữ Việt - Anh: Công chúa ngủ trong rừng TB2,24,28.000,Công ty CP ĐT TM và PT Phúc Minh,Văn Học,2019, (cm),https://book365.vn/sach/483281_truyen-co-tich-the-gioi.html,250 (g)
629cf7ab56a95be487d00b44,Vũ Ánh Tuyết Đinh Thị Kim Oanh ( đồng CB)Trần Thị Mai Hương Trần Thị Hồng HàNgô Bích Đào,Bìa mềm,35 đề ôn luyện thi vào lớp 6 chất lượng cao môn Bài thi Khoa học Xã hội Khoa học Tự nhiên,108,60.000,Công ty cổ phần Sách và Công nghệ giáo dục Việt Nam,Thanh Niên,2020,17x24 (cm),https://book365.vn/sach/28990_35-de-on-luyen-thi-vao-lop.html,100 (g)
629cf7ab56a95be487d00b58,Nguyễn Xuân Kính,Bìa mềm,Văn học dân gian Việt Nam,720,526.000,Công ty Cổ phần Tri thức Văn hóa Sách Việt Nam - Vinabook JSC,Hồng Đức,2021, (cm),https://book365.vn/sach/1156702_van-hoc-dan-gian-viet-nam.html,1618 (g)
629cf7ab56a95be487d00b69,Donald J.Trump &amp; Meredith Mclver,Bìa mềm,D.Trump. Đừng bao giờ bỏ cuộc,216,65.000,Wiselands,Trẻ,2021, (cm),https://book365.vn/sach/1142467_dtrump-dung-bao-gio-bo.html,220 (g)
629cf7ab56a95be487d00b6b,Robin Sharma,Bìa mềm,Ba người thầy vĩ đại,330,95.000,Wiselands,Lao Động,2018, (cm),https://book365.vn/sach/1159300_ba-nguoi-thay-vi-dai.html,600 (g)
629cf7ab56a95be487d00b73,Gabrielle Pritchard,Bìa mềm,Smile (New Ed.) 2: Activity Book,,100.000,Công ty sách CDIMEX,MacMillan,2004, (cm),https://book365.vn/sach/1144315_smile-(new-ed)-2-activity-book.html,80 (g)
629cf7ab56a95be487d00b9b,Hội Đồng Quốc Gia,Bìa cứng,Từ Điển Bách Khoa Việt Nam ( Trọn bộ ),4104,3.200.000,Nhà sách Hồng Ân,Từ Điển Bách Khoa Hà Nội,2003,19x27 (cm),https://book365.vn/sach/245439_tu-dien-bach-khoa-viet.html,0 (g)
629cf7ab56a95be487d00b9c,Tác giả: Jack LondonDịch giả: Bảo Hưng,Bìa mềm,Nanh trắng,312,60.000,Công ty CP Văn hóa Đông A,Văn học,2020, (cm),https://book365.vn/sach/483093_nanh-trang.html,400 (g)
629cf7ab56a95be487d00ba4,Lê Sơn Tùng,Bìa mềm,Khám Phá Kỳ Diệu Về Thế Giới Thực Vật,182,45.000,Savina,Thời Đại,2013, (cm),https://book365.vn/sach/1208369_kham-pha-ky-dieu-ve-the.html,300 (g)
629cf7ab56a95be487d00bb2,Vũ Anh Dũng,Bìa cứng,Insearch of Synergy overview and Typical M&amp;A Deals,322,350.000,NXB Khoa học và Kỹ thuật,Khoa học và Kỹ thuật,2013,16x24 (cm),https://book365.vn/sach/17634_insearch-of-synergy-overview-and.html,1500 (g)
629cf7ab56a95be487d00bb8,TS Dương Thị Thu Hương,Bìa mềm,Nghiên cứu Dư luận xã hội,285,145.000,NXB Thông tin và Truyền thông,Thông tin và Truyền thông,2022,20x14x1.5 (cm),https://book365.vn/sach/1208277_nghien-cuu-du-luan-xa-hoi.html,400 (g)
629cf7ab56a95be487d00bda,Nguyễn Nhật Ánh,Bìa mềm,NNA. Cho tôi xin một vé đi tuổi thơ,208,80.000,Nhà xuất bản Trẻ,Trẻ,2020, (cm),https://book365.vn/sach/421308_nna-cho-toi-xin-mot-ve-di.html,200 (g)
629cf7ab56a95be487d00be8,"Endo Miki, Ohno Naoto",Bìa mềm,Để lớn lên không gặp khó khăn! Ghi nhớ bằng tranh: Quy tắc ứng xử trên internet,144,55.000,NXB Kim Đồng,Kim Đồng,2020, (cm),https://book365.vn/sach/443563_de-lon-len-khong-gap-kho.html,180 (g)
629cf7ab56a95be487d00c02,Naoko Takeuchi,Bìa mềm,Sailor Moon - Tập 8,244,25.000,NXB Kim Đồng,Kim Đồng,2021, (cm),https://book365.vn/sach/443666_sailor-moon-tap-8.html,215 (g)
629cf7ab56a95be487d00c0b,Jeff Kinney,Bìa mềm,Song Ngữ Việt - Anh - Diary Of A Wimpy Kid - Nhật Ký Chú Bé Nhút Nhát - Tập 11: Cược Gấp Đôi - Double Down,360,96.000,CTCP Phát Hành Sách FAHASA,Văn Học,2020, (cm),https://book365.vn/sach/419179_song-ngu-viet-anh-diary.html,400 (g)
629cf7ab56a95be487d00c43,TS.Hoàng Văn Tuyên,Bìa mềm,Hoạt động nghiên cứu và triên khai trong doanh nghiệp,212,93.000,NXB Khoa học và Kỹ thuật,Khoa học và Kỹ thuật,2016,16x24 (cm),https://book365.vn/sach/17641_hoat-dong-nghien-cuu-va.html,500 (g)
629cf7ab56a95be487d00c4b,Nguyễn Hoàng Hải - Nguyễn Việt Anh,Bìa mềm,Lập trình Matlab và ứng dụng,,168.000,NXB Khoa học và Kỹ thuật,Khoa học và Kỹ thuật,2020, (cm),https://book365.vn/sach/417585_lap-trinh-matlab-va-ung-dung.html,500 (g)
629cf7ab56a95be487d00c7d,"GS.TSKH. Kurasky L.S, TSKH, Nguyễn Quang Thường",Bìa mềm,Mô Hình Ứng Dụng Trong Chẩn Đoán Và Dự Báo Markov,184,89.000,NXB Khoa học và Kỹ thuật,Nhà xuất bản Khoa học và Kỹ thuật,2016,24x16x2 (cm),https://book365.vn/sach/1027257_mo-hinh-ung-dung-trong-chan.html,500 (g)
629cf7ab56a95be487d00c88,Vũ Cao Đàm,Bìa mềm,Đánh Giá Nghiên Cứu Khoa Học,255,67.000,NXB Khoa học và Kỹ thuật,Nhà xuất bản Khoa học và Kỹ thuật,2011,16x24x2 (cm),https://book365.vn/sach/1027269_danh-gia-nghien-cuu-khoa.html,150 (g)
629cf7ab56a95be487d00c8a,"Ts.Đặng Thành Trung( chủ biên) - Gvc.Ths, Lê Kim Dưỡng; Nguyễn Nhật Linh; Nguyễn Tấn Sa; Vũ Quốc Đạt; Hà Văn Chung; Nguyễn Văn M",Bìa mềm,Comsol Multiphysics Ứng Dụng Trong Truyền Nhiệt Và Lưu Chất,236,79.000,NXB Khoa học và Kỹ thuật,Nhà xuất bản Khoa học và Kỹ thuật,2012,16x24x2 (cm),https://book365.vn/sach/1029263_comsol-multiphysics-ung-dung.html,150 (g)
629cf7ab56a95be487d00c95,PGS.TS. Nguyễn Hải Thanh,Bìa mềm,Tin Học Và Ứng Dụng Trong Ngành Nông Nghiệp,503,68.000,NXB Khoa học và Kỹ thuật,Nhà xuất bản Khoa học và Kỹ thuật,2005, (cm),https://book365.vn/sach/1029781_tin-hoc-va-ung-dung-trong.html,100 (g)
629cf7ab56a95be487d00c9b,Trần Quang Khánh,Bìa mềm,Matlab Ứng Dụng,311,168.000,NXB Khoa học và Kỹ thuật,Nhà xuất bản Khoa học và Kỹ thuật,2010, (cm),https://book365.vn/sach/1029793_matlab-ung-dung.html,150 (g)
